date,store_nbr,transactions
2015-09-05,39,1843
2015-09-05,40,1581
2015-09-05,41,1294
2015-09-05,42,1657
2015-09-05,43,1509
2015-09-05,44,5417
2015-09-05,45,4558
2015-09-05,46,4808
2015-09-05,47,4797
2015-09-05,48,4168
2015-09-05,49,3695
2015-09-05,50,3262
2015-09-05,51,1890
2015-09-05,53,1017
2015-09-05,54,1053
2015-09-06,1,521
2015-09-06,2,2057
2015-09-06,3,3790
2015-09-06,4,1840
2015-09-06,5,1124
2015-09-06,6,2312
2015-09-06,7,1581
2015-09-06,8,2622
2015-09-06,9,2686
2015-09-06,10,1161
2015-09-06,11,3182
2015-09-06,12,1230
2015-09-06,13,892
2015-09-06,14,1218
2015-09-06,15,1289
2015-09-06,16,948
2015-09-06,17,1633
2015-09-06,18,1453
2015-09-06,19,1241
2015-09-06,20,2620
2015-09-06,21,1840
2015-09-06,23,920
2015-09-06,24,1898
2015-09-06,25,676
2015-09-06,26,544
2015-09-06,27,1802
2015-09-06,28,1597
2015-09-06,29,1352
2015-09-06,30,677
2015-09-06,31,1712
2015-09-06,32,637
2015-09-06,33,1098
2015-09-06,34,2180
2015-09-06,35,770
2015-09-06,36,1277
2015-09-06,37,1041
2015-09-06,38,2072
2015-09-06,39,1734
2015-09-06,40,1374
2015-09-06,41,1343
2015-09-06,42,1693
2015-09-06,43,1540
2015-09-06,44,5327
2015-09-06,45,4515
2015-09-06,46,5130
2015-09-06,47,4733
2015-09-06,48,4754
2015-09-06,49,3630
2015-09-06,50,3155
2015-09-06,51,1864
2015-09-06,53,1051
2015-09-06,54,1147
2015-09-07,1,1767
2015-09-07,2,1896
2015-09-07,3,3086
2015-09-07,4,1377
2015-09-07,5,1388
2015-09-07,6,1782
2015-09-07,7,1839
2015-09-07,8,2681
2015-09-07,9,2188
2015-09-07,10,1042
2015-09-07,11,2389
2015-09-07,12,1247
2015-09-07,13,995
2015-09-07,14,1618
2015-09-07,15,1561
2015-09-07,16,813
2015-09-07,17,1480
2015-09-07,18,1337
2015-09-07,19,1381
2015-09-07,20,1559
2015-09-07,21,1225
2015-09-07,23,1044
2015-09-07,24,2282
2015-09-07,25,610
2015-09-07,26,506
2015-09-07,27,1410
2015-09-07,28,1123
2015-09-07,29,1077
2015-09-07,30,686
2015-09-07,31,1366
2015-09-07,32,618
2015-09-07,33,1123
2015-09-07,34,2251
2015-09-07,35,715
2015-09-07,36,1330
2015-09-07,37,1312
2015-09-07,38,1549
2015-09-07,39,1395
2015-09-07,40,1592
2015-09-07,41,977
2015-09-07,42,972
2015-09-07,43,1406
2015-09-07,44,4036
2015-09-07,45,3432
2015-09-07,46,3294
2015-09-07,47,3927
2015-09-07,48,2774
2015-09-07,49,2722
2015-09-07,50,2301
2015-09-07,51,1588
2015-09-07,53,734
2015-09-07,54,925
2015-09-08,1,1773
2015-09-08,2,1889
2015-09-08,3,2857
2015-09-08,4,1368
2015-09-08,5,1388
2015-09-08,6,1626
2015-09-08,7,1361
2015-09-08,8,2564
2015-09-08,9,2108
2015-09-08,10,1093
2015-09-08,11,2383
2015-09-08,12,1225
2015-09-08,13,977
2015-09-08,14,1466
2015-09-08,15,1513
2015-09-08,16,800
2015-09-08,17,1428
2015-09-08,18,1357
2015-09-08,19,1173
2015-09-08,20,1471
2015-09-08,21,1203
2015-09-08,23,1059
2015-09-08,24,2162
2015-09-08,25,633
2015-09-08,26,471
2015-09-08,27,1302
2015-09-08,28,1173
2015-09-08,29,1049
2015-09-08,30,724
2015-09-08,31,1382
2015-09-08,32,580
2015-09-08,33,1072
2015-09-08,34,2101
2015-09-08,35,660
2015-09-08,36,1543
2015-09-08,37,1285
2015-09-08,38,1445
2015-09-08,39,1437
2015-09-08,40,1541
2015-09-08,41,931
2015-09-08,42,948
2015-09-08,43,1360
2015-09-08,44,3779
2015-09-08,45,2919
2015-09-08,46,2963
2015-09-08,47,3396
2015-09-08,48,2545
2015-09-08,49,2558
2015-09-08,50,2239
2015-09-08,51,1452
2015-09-08,53,726
2015-09-08,54,832
2015-09-09,1,1822
2015-09-09,2,1901
2015-09-09,3,3056
2015-09-09,4,1431
2015-09-09,5,1311
2015-09-09,6,1660
2015-09-09,7,1870
2015-09-09,8,2813
2015-09-09,9,1994
2015-09-09,10,939
2015-09-09,11,2080
2015-09-09,12,1161
2015-09-09,13,795
2015-09-09,14,1371
2015-09-09,15,1401
2015-09-09,16,734
2015-09-09,17,1301
2015-09-09,18,1217
2015-09-09,19,1269
2015-09-09,20,1398
2015-09-09,21,1089
2015-09-09,23,1070
2015-09-09,24,2392
2015-09-09,25,755
2015-09-09,26,461
2015-09-09,27,1380
2015-09-09,28,1000
2015-09-09,29,799
2015-09-09,30,698
2015-09-09,31,1208
2015-09-09,32,497
2015-09-09,33,910
2015-09-09,34,1943
2015-09-09,35,578
2015-09-09,36,1259
2015-09-09,37,1461
2015-09-09,38,1580
2015-09-09,39,1232
2015-09-09,40,1370
2015-09-09,41,1056
2015-09-09,42,977
2015-09-09,43,1354
2015-09-09,44,4219
2015-09-09,45,3157
2015-09-09,46,3039
2015-09-09,47,3548
2015-09-09,48,2423
2015-09-09,49,2758
2015-09-09,50,2058
2015-09-09,51,1743
2015-09-09,53,802
2015-09-09,54,743
2015-09-10,1,1670
2015-09-10,2,1776
2015-09-10,3,2707
2015-09-10,4,1245
2015-09-10,5,1259
2015-09-10,6,1531
2015-09-10,7,1744
2015-09-10,8,2520
2015-09-10,9,1916
2015-09-10,10,911
2015-09-10,11,2089
2015-09-10,12,1157
2015-09-10,13,864
2015-09-10,14,1343
2015-09-10,15,1388
2015-09-10,16,754
2015-09-10,17,1177
2015-09-10,18,1211
2015-09-10,19,1095
2015-09-10,20,1449
2015-09-10,21,1004
2015-09-10,23,962
2015-09-10,24,2172
2015-09-10,25,666
2015-09-10,26,424
2015-09-10,27,1308
2015-09-10,28,1050
2015-09-10,29,883
2015-09-10,30,730
2015-09-10,31,1347
2015-09-10,32,612
2015-09-10,33,945
2015-09-10,34,1982
2015-09-10,35,658
2015-09-10,36,1414
2015-09-10,37,1260
2015-09-10,38,1383
2015-09-10,39,1258
2015-09-10,40,1284
2015-09-10,41,957
2015-09-10,42,847
2015-09-10,43,1241
2015-09-10,44,3552
2015-09-10,45,2838
2015-09-10,46,2805
2015-09-10,47,3295
2015-09-10,48,2371
2015-09-10,49,2429
2015-09-10,50,1976
2015-09-10,51,1474
2015-09-10,53,701
2015-09-10,54,744
2015-09-11,1,1881
2015-09-11,2,1882
2015-09-11,3,3216
2015-09-11,4,1455
2015-09-11,5,1281
2015-09-11,6,1654
2015-09-11,7,1968
2015-09-11,8,2825
2015-09-11,9,1752
2015-09-11,10,797
2015-09-11,11,1955
2015-09-11,12,1058
2015-09-11,13,803
2015-09-11,14,1196
2015-09-11,15,1307
2015-09-11,16,725
2015-09-11,17,1159
2015-09-11,18,1173
2015-09-11,19,1143
2015-09-11,20,1246
2015-09-11,21,1051
2015-09-11,23,1072
2015-09-11,24,2506
2015-09-11,25,800
2015-09-11,26,474
2015-09-11,27,1385
2015-09-11,28,973
2015-09-11,29,875
2015-09-11,30,653
2015-09-11,31,1224
2015-09-11,32,543
2015-09-11,33,820
2015-09-11,34,2250
2015-09-11,35,585
2015-09-11,36,1312
2015-09-11,37,1440
2015-09-11,38,1681
2015-09-11,39,1224
2015-09-11,40,1167
2015-09-11,41,1031
2015-09-11,42,954
2015-09-11,43,1256
2015-09-11,44,4148
2015-09-11,45,3337
2015-09-11,46,2962
2015-09-11,47,3525
2015-09-11,48,2562
2015-09-11,49,2822
2015-09-11,50,2166
2015-09-11,51,1822
2015-09-11,53,814
2015-09-11,54,812
2015-09-12,1,1264
2015-09-12,2,2024
2015-09-12,3,3819
2015-09-12,4,1680
2015-09-12,5,1401
2015-09-12,6,2182
2015-09-12,7,1854
2015-09-12,8,2917
2015-09-12,9,2291
2015-09-12,10,1140
2015-09-12,11,2362
2015-09-12,12,1156
2015-09-12,13,1145
2015-09-12,14,1753
2015-09-12,15,1338
2015-09-12,16,837
2015-09-12,17,1456
2015-09-12,18,1330
2015-09-12,19,1778
2015-09-12,20,1804
2015-09-12,21,1450
2015-09-12,23,1055
2015-09-12,24,2312
2015-09-12,25,1002
2015-09-12,26,481
2015-09-12,27,1713
2015-09-12,28,1260
2015-09-12,29,1045
2015-09-12,30,710
2015-09-12,31,1548
2015-09-12,32,651
2015-09-12,33,1157
2015-09-12,34,2465
2015-09-12,35,714
2015-09-12,36,1482
2015-09-12,37,1535
2015-09-12,38,2159
2015-09-12,39,1678
2015-09-12,40,1314
2015-09-12,41,996
2015-09-12,42,1541
2015-09-12,43,1340
2015-09-12,44,5046
2015-09-12,45,4109
2015-09-12,46,4423
2015-09-12,47,4365
2015-09-12,48,3594
2015-09-12,49,3293
2015-09-12,50,2922
2015-09-12,51,1882
2015-09-12,53,994
2015-09-12,54,952
2015-09-13,1,459
2015-09-13,2,1974
2015-09-13,3,3839
2015-09-13,4,1733
2015-09-13,5,1135
2015-09-13,6,2249
2015-09-13,7,1579
2015-09-13,8,2570
2015-09-13,9,2402
2015-09-13,10,1043
2015-09-13,11,2825
2015-09-13,12,1199
2015-09-13,13,816
2015-09-13,14,1138
2015-09-13,15,1149
2015-09-13,16,952
2015-09-13,17,1650
2015-09-13,18,1386
2015-09-13,19,1195
2015-09-13,20,2196
2015-09-13,21,1765
2015-09-13,23,933
2015-09-13,24,1707
2015-09-13,25,676
2015-09-13,26,520
2015-09-13,27,1859
2015-09-13,28,1533
2015-09-13,29,1245
2015-09-13,30,646
2015-09-13,31,1660
2015-09-13,32,590
2015-09-13,33,1017
2015-09-13,34,2107
2015-09-13,35,690
2015-09-13,36,1545
2015-09-13,37,1043
2015-09-13,38,2032
2015-09-13,39,1546
2015-09-13,40,1094
2015-09-13,41,1317
2015-09-13,42,1486
2015-09-13,43,1431
2015-09-13,44,5015
2015-09-13,45,4276
2015-09-13,46,4682
2015-09-13,47,4621
2015-09-13,48,4253
2015-09-13,49,3402
2015-09-13,50,2759
2015-09-13,51,1893
2015-09-13,53,967
2015-09-13,54,1073
2015-09-14,1,1762
2015-09-14,2,1840
2015-09-14,3,2915
2015-09-14,4,1393
2015-09-14,5,1405
2015-09-14,6,1593
2015-09-14,7,1775
2015-09-14,8,2684
2015-09-14,9,2085
2015-09-14,10,1038
2015-09-14,11,2112
2015-09-14,12,1218
2015-09-14,13,963
2015-09-14,14,1492
2015-09-14,15,1520
2015-09-14,16,800
2015-09-14,17,1396
2015-09-14,18,1459
2015-09-14,19,1277
2015-09-14,20,1362
2015-09-14,21,1154
2015-09-14,23,1010
2015-09-14,24,2257
2015-09-14,25,631
2015-09-14,26,446
2015-09-14,27,1397
2015-09-14,28,1125
2015-09-14,29,963
2015-09-14,30,691
2015-09-14,31,1309
2015-09-14,32,594
2015-09-14,33,1048
2015-09-14,34,2143
2015-09-14,35,637
2015-09-14,36,1322
2015-09-14,37,1281
2015-09-14,38,1631
2015-09-14,39,1304
2015-09-14,40,1349
2015-09-14,41,916
2015-09-14,42,938
2015-09-14,43,1325
2015-09-14,44,3754
2015-09-14,45,2186
2015-09-14,46,3005
2015-09-14,47,3374
2015-09-14,48,2541
2015-09-14,49,2415
2015-09-14,50,2133
2015-09-14,51,1499
2015-09-14,53,714
2015-09-14,54,877
2015-09-15,1,1631
2015-09-15,2,1822
2015-09-15,3,2761
2015-09-15,4,1362
2015-09-15,5,1231
2015-09-15,6,1648
2015-09-15,7,1686
2015-09-15,8,2619
2015-09-15,9,2118
2015-09-15,10,1071
2015-09-15,11,2173
2015-09-15,12,1167
2015-09-15,13,860
2015-09-15,14,1389
2015-09-15,15,1403
2015-09-15,16,788
2015-09-15,17,1400
2015-09-15,18,1438
2015-09-15,19,1218
2015-09-15,20,1414
2015-09-15,21,1145
2015-09-15,23,1017
2015-09-15,24,2238
2015-09-15,25,600
2015-09-15,26,567
2015-09-15,27,1365
2015-09-15,28,1282
2015-09-15,29,1095
2015-09-15,30,755
2015-09-15,31,1275
2015-09-15,32,597
2015-09-15,33,1097
2015-09-15,34,2174
2015-09-15,35,793
2015-09-15,36,1600
2015-09-15,37,1391
2015-09-15,38,1564
2015-09-15,39,1454
2015-09-15,40,1394
2015-09-15,41,924
2015-09-15,42,867
2015-09-15,43,1237
2015-09-15,44,3563
2015-09-15,45,3040
2015-09-15,46,2983
2015-09-15,47,3230
2015-09-15,48,2467
2015-09-15,49,2415
2015-09-15,50,2012
2015-09-15,51,1467
2015-09-15,53,741
2015-09-15,54,819
2015-09-16,1,1789
2015-09-16,2,1983
2015-09-16,3,3097
2015-09-16,4,1407
2015-09-16,5,1312
2015-09-16,6,1649
2015-09-16,7,1979
2015-09-16,8,2795
2015-09-16,9,1962
2015-09-16,10,920
2015-09-16,11,2141
2015-09-16,12,1101
2015-09-16,13,803
2015-09-16,14,1271
2015-09-16,15,1530
2015-09-16,16,719
2015-09-16,17,1262
2015-09-16,18,1351
2015-09-16,19,1226
2015-09-16,20,1457
2015-09-16,21,1058
2015-09-16,23,987
2015-09-16,24,2442
2015-09-16,25,713
2015-09-16,26,595
2015-09-16,27,1506
2015-09-16,28,1109
2015-09-16,29,1003
2015-09-16,30,683
2015-09-16,31,1208
2015-09-16,32,588
2015-09-16,33,961
2015-09-16,34,2057
2015-09-16,35,678
2015-09-16,36,1403
2015-09-16,37,1461
2015-09-16,38,1661
2015-09-16,39,1189
2015-09-16,40,1297
2015-09-16,41,1016
2015-09-16,42,1022
2015-09-16,43,1202
2015-09-16,44,4239
2015-09-16,45,3119
2015-09-16,46,3035
2015-09-16,47,3441
2015-09-16,48,2439
2015-09-16,49,2624
2015-09-16,50,2023
2015-09-16,51,1717
2015-09-16,53,890
2015-09-16,54,766
2015-09-17,1,1672
2015-09-17,2,1744
2015-09-17,3,2736
2015-09-17,4,1262
2015-09-17,5,1279
2015-09-17,6,1546
2015-09-17,7,1674
2015-09-17,8,2591
2015-09-17,9,1931
2015-09-17,10,933
2015-09-17,11,1995
2015-09-17,12,1143
2015-09-17,13,809
2015-09-17,14,1283
2015-09-17,15,1313
2015-09-17,16,734
2015-09-17,17,1149
2015-09-17,18,1267
2015-09-17,19,1075
2015-09-17,20,1207
2015-09-17,21,995
2015-09-17,23,975
2015-09-17,24,2154
2015-09-17,25,691
2015-09-17,26,509
2015-09-17,27,1298
2015-09-17,28,1071
2015-09-17,29,953
2015-09-17,30,711
2015-09-17,31,1310
2015-09-17,32,537
2015-09-17,33,961
2015-09-17,34,2168
2015-09-17,35,695
2015-09-17,36,1453
2015-09-17,37,1335
2015-09-17,38,1330
2015-09-17,39,1227
2015-09-17,40,1229
2015-09-17,41,927
2015-09-17,42,883
2015-09-17,43,1239
2015-09-17,44,3623
2015-09-17,45,2697
2015-09-17,46,2685
2015-09-17,47,3130
2015-09-17,48,2259
2015-09-17,49,2417
2015-09-17,50,1868
2015-09-17,51,1454
2015-09-17,53,699
2015-09-17,54,657
2015-09-18,1,1823
2015-09-18,2,1889
2015-09-18,3,3186
2015-09-18,4,1411
2015-09-18,5,1353
2015-09-18,6,1661
2015-09-18,7,2015
2015-09-18,8,2907
2015-09-18,9,1696
2015-09-18,10,755
2015-09-18,11,1970
2015-09-18,12,1013
2015-09-18,13,893
2015-09-18,14,1115
2015-09-18,15,1183
2015-09-18,16,729
2015-09-18,17,1108
2015-09-18,18,1188
2015-09-18,19,1058
2015-09-18,20,1172
2015-09-18,21,1100
2015-09-18,23,1016
2015-09-18,24,2451
2015-09-18,25,830
2015-09-18,26,537
2015-09-18,27,1405
2015-09-18,28,964
2015-09-18,29,888
2015-09-18,30,725
2015-09-18,31,1277
2015-09-18,32,571
2015-09-18,33,898
2015-09-18,34,2365
2015-09-18,35,650
2015-09-18,36,1297
2015-09-18,37,1400
2015-09-18,38,1583
2015-09-18,39,1243
2015-09-18,40,1227
2015-09-18,41,1010
2015-09-18,42,954
2015-09-18,43,1275
2015-09-18,44,4170
2015-09-18,45,3322
2015-09-18,46,2867
2015-09-18,47,3455
2015-09-18,48,2481
2015-09-18,49,2816
2015-09-18,50,2259
2015-09-18,51,1796
2015-09-18,53,883
2015-09-18,54,770
2015-09-19,1,1349
2015-09-19,2,2139
2015-09-19,3,3772
2015-09-19,4,1731
2015-09-19,5,1332
2015-09-19,6,2157
2015-09-19,7,1830
2015-09-19,8,2853
2015-09-19,9,2320
2015-09-19,10,1148
2015-09-19,11,2456
2015-09-19,12,1260
2015-09-19,13,1125
2015-09-19,14,1718
2015-09-19,15,1335
2015-09-19,16,795
2015-09-19,17,1533
2015-09-19,18,1190
2015-09-19,19,1739
2015-09-19,20,1768
2015-09-19,21,1400
2015-09-19,23,1087
2015-09-19,24,2328
2015-09-19,25,924
2015-09-19,26,559
2015-09-19,27,1731
2015-09-19,28,1353
2015-09-19,29,1109
2015-09-19,30,768
2015-09-19,31,1487
2015-09-19,32,741
2015-09-19,33,1121
2015-09-19,34,2391
2015-09-19,35,750
2015-09-19,36,1554
2015-09-19,37,1421
2015-09-19,38,2273
2015-09-19,39,1674
2015-09-19,40,1331
2015-09-19,41,1212
2015-09-19,42,1445
2015-09-19,43,1392
2015-09-19,44,4984
2015-09-19,45,4081
2015-09-19,46,4252
2015-09-19,47,4605
2015-09-19,48,3691
2015-09-19,49,3400
2015-09-19,50,3085
2015-09-19,51,1870
2015-09-19,53,945
2015-09-19,54,985
2015-09-20,1,494
2015-09-20,2,2039
2015-09-20,3,3723
2015-09-20,4,1744
2015-09-20,5,1162
2015-09-20,6,2225
2015-09-20,7,1632
2015-09-20,8,2733
2015-09-20,9,2419
2015-09-20,10,962
2015-09-20,11,2645
2015-09-20,12,1148
2015-09-20,13,852
2015-09-20,14,1025
2015-09-20,15,1111
2015-09-20,16,911
2015-09-20,17,1605
2015-09-20,18,1374
2015-09-20,19,1207
2015-09-20,20,2005
2015-09-20,21,1617
2015-09-20,23,924
2015-09-20,24,1783
2015-09-20,25,636
2015-09-20,26,566
2015-09-20,27,1749
2015-09-20,28,1576
2015-09-20,29,1260
2015-09-20,30,657
2015-09-20,31,1593
2015-09-20,32,651
2015-09-20,33,1089
2015-09-20,34,2151
2015-09-20,35,780
2015-09-20,36,1625
2015-09-20,37,1068
2015-09-20,38,2125
2015-09-20,39,1593
2015-09-20,40,1119
2015-09-20,41,1285
2015-09-20,42,1430
2015-09-20,43,1465
2015-09-20,44,4951
2015-09-20,45,4198
2015-09-20,46,4604
2015-09-20,47,4618
2015-09-20,48,4054
2015-09-20,49,3259
2015-09-20,50,2924
2015-09-20,51,1884
2015-09-20,53,960
2015-09-20,54,1135
2015-09-21,1,1756
2015-09-21,2,1863
2015-09-21,3,3000
2015-09-21,4,1391
2015-09-21,5,1297
2015-09-21,6,1715
2015-09-21,7,1812
2015-09-21,8,2688
2015-09-21,9,2055
2015-09-21,10,913
2015-09-21,11,2177
2015-09-21,12,1168
2015-09-21,13,942
2015-09-21,14,1557
2015-09-21,15,1567
2015-09-21,16,754
2015-09-21,17,1247
2015-09-21,18,1248
2015-09-21,19,1283
2015-09-21,20,1202
2015-09-21,21,1129
2015-09-21,23,975
2015-09-21,24,2244
2015-09-21,25,672
2015-09-21,26,455
2015-09-21,27,1344
2015-09-21,28,1144
2015-09-21,29,984
2015-09-21,30,678
2015-09-21,31,1324
2015-09-21,32,603
2015-09-21,33,1076
2015-09-21,34,2202
2015-09-21,35,725
2015-09-21,36,1404
2015-09-21,37,1371
2015-09-21,38,1601
2015-09-21,39,1376
2015-09-21,40,1394
2015-09-21,41,964
2015-09-21,42,949
2015-09-21,43,1350
2015-09-21,44,3596
2015-09-21,45,3145
2015-09-21,46,3108
2015-09-21,47,3512
2015-09-21,48,2569
2015-09-21,49,2656
2015-09-21,50,2058
2015-09-21,51,1557
2015-09-21,53,762
2015-09-21,54,867
2015-09-22,1,1770
2015-09-22,2,1768
2015-09-22,3,2787
2015-09-22,4,1373
2015-09-22,5,1247
2015-09-22,6,1535
2015-09-22,7,1819
2015-09-22,8,2545
2015-09-22,9,1831
2015-09-22,10,978
2015-09-22,11,2238
2015-09-22,12,1093
2015-09-22,13,907
2015-09-22,14,1289
2015-09-22,15,1487
2015-09-22,16,741
2015-09-22,17,1344
2015-09-22,18,1433
2015-09-22,19,1122
2015-09-22,20,1355
2015-09-22,21,1010
2015-09-22,23,981
2015-09-22,24,2127
2015-09-22,25,566
2015-09-22,26,440
2015-09-22,27,1248
2015-09-22,28,1161
2015-09-22,29,1075
2015-09-22,30,733
2015-09-22,31,1282
2015-09-22,32,567
2015-09-22,33,1027
2015-09-22,34,2052
2015-09-22,35,682
2015-09-22,36,1537
2015-09-22,37,1320
2015-09-22,38,1438
2015-09-22,39,1419
2015-09-22,40,1413
2015-09-22,41,896
2015-09-22,42,830
2015-09-22,43,1263
2015-09-22,44,3594
2015-09-22,45,2920
2015-09-22,46,2708
2015-09-22,47,3153
2015-09-22,48,2282
2015-09-22,49,2313
2015-09-22,50,1974
2015-09-22,51,1369
2015-09-22,53,715
2015-09-22,54,851
2015-09-23,1,1844
2015-09-23,2,1932
2015-09-23,3,3007
2015-09-23,4,1502
2015-09-23,5,1335
2015-09-23,6,1700
2015-09-23,7,1870
2015-09-23,8,2615
2015-09-23,9,1728
2015-09-23,10,829
2015-09-23,11,1990
2015-09-23,12,1108
2015-09-23,13,761
2015-09-23,14,1277
2015-09-23,15,1429
2015-09-23,16,703
2015-09-23,17,1218
2015-09-23,18,1250
2015-09-23,19,1204
2015-09-23,20,1327
2015-09-23,21,937
2015-09-23,23,1073
2015-09-23,24,2340
2015-09-23,25,710
2015-09-23,26,509
2015-09-23,27,1443
2015-09-23,28,1022
2015-09-23,29,913
2015-09-23,30,672
2015-09-23,31,1035
2015-09-23,32,599
2015-09-23,33,863
2015-09-23,34,1828
2015-09-23,35,608
2015-09-23,36,1327
2015-09-23,37,1487
2015-09-23,38,1696
2015-09-23,39,1212
2015-09-23,40,1257
2015-09-23,41,907
2015-09-23,42,949
2015-09-23,43,1235
2015-09-23,44,4089
2015-09-23,45,2983
2015-09-23,46,2883
2015-09-23,47,3349
2015-09-23,48,2449
2015-09-23,49,2596
2015-09-23,50,1987
2015-09-23,51,1659
2015-09-23,53,789
2015-09-23,54,740
2015-09-24,1,1747
2015-09-24,2,1745
2015-09-24,3,2772
2015-09-24,4,1332
2015-09-24,5,1152
2015-09-24,6,1518
2015-09-24,7,1646
2015-09-24,8,2494
2015-09-24,9,1835
2015-09-24,10,731
2015-09-24,11,1993
2015-09-24,12,1116
2015-09-24,13,796
2015-09-24,14,1303
2015-09-24,15,1290
2015-09-24,16,702
2015-09-24,17,1182
2015-09-24,18,1267
2015-09-24,19,1019
2015-09-24,20,1238
2015-09-24,21,962
2015-09-24,23,968
2015-09-24,24,2062
2015-09-24,25,611
2015-09-24,26,440
2015-09-24,27,1238
2015-09-24,28,957
2015-09-24,29,853
2015-09-24,30,676
2015-09-24,31,1159
2015-09-24,32,548
2015-09-24,33,816
2015-09-24,34,1893
2015-09-24,35,668
2015-09-24,36,1356
2015-09-24,37,1302
2015-09-24,38,1444
2015-09-24,39,1251
2015-09-24,40,1195
2015-09-24,41,915
2015-09-24,42,794
2015-09-24,43,1189
2015-09-24,44,3627
2015-09-24,45,2708
2015-09-24,46,2628
2015-09-24,47,3033
2015-09-24,48,2259
2015-09-24,49,2357
2015-09-24,50,1920
2015-09-24,51,1412
2015-09-24,53,726
2015-09-24,54,700
2015-09-25,1,1819
2015-09-25,2,1889
2015-09-25,3,3055
2015-09-25,4,1449
2015-09-25,5,1251
2015-09-25,6,1669
2015-09-25,7,1976
2015-09-25,8,2841
2015-09-25,9,1708
2015-09-25,10,779
2015-09-25,11,2073
2015-09-25,12,1031
2015-09-25,13,789
2015-09-25,14,1095
2015-09-25,15,1325
2015-09-25,16,655
2015-09-25,17,1144
2015-09-25,18,1147
2015-09-25,19,1069
2015-09-25,20,1186
2015-09-25,21,1005
2015-09-25,23,999
2015-09-25,24,2331
2015-09-25,25,786
2015-09-25,26,472
2015-09-25,27,1416
2015-09-25,28,915
2015-09-25,29,872
2015-09-25,30,682
2015-09-25,31,1124
2015-09-25,32,513
2015-09-25,33,852
2015-09-25,34,2110
2015-09-25,35,591
2015-09-25,36,1288
2015-09-25,37,1542
2015-09-25,38,1555
2015-09-25,39,1224
2015-09-25,40,1177
2015-09-25,41,965
2015-09-25,42,969
2015-09-25,43,1149
2015-09-25,44,4283
2015-09-25,45,3309
2015-09-25,46,2966
2015-09-25,47,3542
2015-09-25,48,2520
2015-09-25,49,2886
2015-09-25,50,2200
2015-09-25,51,1760
2015-09-25,53,842
2015-09-25,54,712
2015-09-26,1,1297
2015-09-26,2,2047
2015-09-26,3,3660
2015-09-26,4,1726
2015-09-26,5,1398
2015-09-26,6,2066
2015-09-26,7,1953
2015-09-26,8,2662
2015-09-26,9,2156
2015-09-26,10,1020
2015-09-26,11,2346
2015-09-26,12,1249
2015-09-26,13,1124
2015-09-26,14,1576
2015-09-26,15,1279
2015-09-26,16,794
2015-09-26,17,1444
2015-09-26,18,1247
2015-09-26,19,1599
2015-09-26,20,1655
2015-09-26,21,1395
2015-09-26,23,1087
2015-09-26,24,2116
2015-09-26,25,981
2015-09-26,26,543
2015-09-26,27,1745
2015-09-26,28,1268
2015-09-26,29,1055
2015-09-26,30,711
2015-09-26,31,1342
2015-09-26,32,623
2015-09-26,33,1069
2015-09-26,34,2124
2015-09-26,35,785
2015-09-26,36,1513
2015-09-26,37,1460
2015-09-26,38,2272
2015-09-26,39,1616
2015-09-26,40,1254
2015-09-26,41,1046
2015-09-26,42,1391
2015-09-26,43,1237
2015-09-26,44,5171
2015-09-26,45,3942
2015-09-26,46,4240
2015-09-26,47,4461
2015-09-26,48,3645
2015-09-26,49,3260
2015-09-26,50,2966
2015-09-26,51,1839
2015-09-26,53,965
2015-09-26,54,968
2015-09-27,1,541
2015-09-27,2,2017
2015-09-27,3,3687
2015-09-27,4,1700
2015-09-27,5,1183
2015-09-27,6,2264
2015-09-27,7,1583
2015-09-27,8,2637
2015-09-27,9,2192
2015-09-27,10,950
2015-09-27,11,2446
2015-09-27,12,1189
2015-09-27,13,794
2015-09-27,14,1053
2015-09-27,15,911
2015-09-27,16,838
2015-09-27,17,1598
2015-09-27,18,1383
2015-09-27,19,1186
2015-09-27,20,1975
2015-09-27,21,1759
2015-09-27,23,1045
2015-09-27,24,1715
2015-09-27,25,658
2015-09-27,26,513
2015-09-27,27,1765
2015-09-27,28,1452
2015-09-27,29,1190
2015-09-27,30,684
2015-09-27,31,1519
2015-09-27,32,576
2015-09-27,33,1075
2015-09-27,34,1920
2015-09-27,35,748
2015-09-27,36,1555
2015-09-27,37,972
2015-09-27,38,2160
2015-09-27,39,1484
2015-09-27,40,1148
2015-09-27,41,1308
2015-09-27,42,1464
2015-09-27,43,1443
2015-09-27,44,5124
2015-09-27,45,4202
2015-09-27,46,4439
2015-09-27,47,4661
2015-09-27,48,4138
2015-09-27,49,3351
2015-09-27,50,2901
2015-09-27,51,1786
2015-09-27,53,938
2015-09-27,54,1095
2015-09-28,1,1772
2015-09-28,2,1819
2015-09-28,3,2770
2015-09-28,4,1329
2015-09-28,5,1282
2015-09-28,6,1582
2015-09-28,7,1835
2015-09-28,8,2607
2015-09-28,9,1740
2015-09-28,10,933
2015-09-28,11,2020
2015-09-28,12,1119
2015-09-28,13,849
2015-09-28,14,1428
2015-09-28,15,1186
2015-09-28,16,794
2015-09-28,17,1345
2015-09-28,18,1282
2015-09-28,19,1202
2015-09-28,20,1222
2015-09-28,21,1014
2015-09-28,23,937
2015-09-28,24,2084
2015-09-28,25,615
2015-09-28,26,449
2015-09-28,27,1347
2015-09-28,28,970
2015-09-28,29,851
2015-09-28,30,646
